qa_status,readiness_score,recommended_action,name,current_brand,proposed_brand,sku,ean,price_czk,current_category,proposed_category,category_confidence,current_form,proposed_form,form_confidence,active_ingredients_suggested,target_groups_suggested,diet_flags_suggested,critical_issues,warnings,vitar_url,nasevitaminy_url,cross_source_recoverable_fields,url
separate_review,75,separate_veterinae,VITAR Veterinae Konopný olej (1000 ml),Vitar Veterinae,Vitar Veterinae,50300009,8595011144116,279.6,Veterinae a zvířata,Veterinae a zvířata,medium,Neurčeno,Olej,medium,,zvířata,,,"form_inferred_needs_check, missing_need_states",,https://www.nasevitaminy.cz/vitar-veterinae-konopny-olej-1000-ml,,https://www.nasevitaminy.cz/vitar-veterinae-konopny-olej-1000-ml
separate_review,75,separate_veterinae,VITAR Veterinae Konopný olej (200 ml),Vitar Veterinae,Vitar Veterinae,50300007,8595011144079,249.0,Veterinae a zvířata,Veterinae a zvířata,medium,Nápoj,Nápoj,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-konopny-olej-200-ml,,https://www.nasevitaminy.cz/vitar-veterinae-konopny-olej-200-ml
separate_review,75,separate_veterinae,VITAR Veterinae Konopný olej (500 ml),Vitar Veterinae,Vitar Veterinae,50300008,8595011144093,449.0,Veterinae a zvířata,Veterinae a zvířata,medium,Neurčeno,Olej,medium,,zvířata,,,"form_inferred_needs_check, missing_need_states",,https://www.nasevitaminy.cz/vitar-veterinae-konopny-olej-500-ml,,https://www.nasevitaminy.cz/vitar-veterinae-konopny-olej-500-ml
separate_review,75,separate_veterinae,VITAR Veterinae Lněný olej,Vitar Veterinae,Vitar Veterinae,00000028,,,Veterinae a zvířata,Veterinae a zvířata,high,Neurčeno,Olej,medium,,zvířata,,,"missing_ean, missing_price, form_inferred_needs_check",https://www.vitar.cz/vitar-veterinae-lneny-olej/,,,https://www.vitar.cz/vitar-veterinae-lneny-olej/
separate_review,75,separate_veterinae,VITAR Veterinae Lněný olej (1000 ml),Vitar Veterinae,Vitar Veterinae,50300006,8595011144055,499.0,Veterinae a zvířata,Veterinae a zvířata,medium,Neurčeno,Olej,medium,,zvířata,,,"form_inferred_needs_check, missing_need_states",,https://www.nasevitaminy.cz/vitar-veterinae-lneny-olej-1000-ml,,https://www.nasevitaminy.cz/vitar-veterinae-lneny-olej-1000-ml
separate_review,75,separate_veterinae,VITAR Veterinae Lněný olej (200 ml),Vitar Veterinae,Vitar Veterinae,50300004,8595011144017,199.0,Veterinae a zvířata,Veterinae a zvířata,medium,Nápoj,Nápoj,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-lneny-olej-200-ml,,https://www.nasevitaminy.cz/vitar-veterinae-lneny-olej-200-ml
separate_review,75,separate_veterinae,VITAR Veterinae Lněný olej (500 ml),Vitar Veterinae,Vitar Veterinae,50300005,8595011144031,299.0,Veterinae a zvířata,Veterinae a zvířata,medium,Neurčeno,Olej,medium,,zvířata,,,"form_inferred_needs_check, missing_need_states",,https://www.nasevitaminy.cz/vitar-veterinae-lneny-olej-500-ml,,https://www.nasevitaminy.cz/vitar-veterinae-lneny-olej-500-ml
separate_review,75,separate_veterinae,VITAR Veterinae Lososový olej,Vitar Veterinae,Vitar Veterinae,00000025,,,Veterinae a zvířata,Veterinae a zvířata,high,Neurčeno,Olej,medium,,zvířata,,,"missing_ean, missing_price, form_inferred_needs_check, missing_need_states",https://www.vitar.cz/vitar-veterinae-lososovy-olej/,,,https://www.vitar.cz/vitar-veterinae-lososovy-olej/
separate_review,75,separate_veterinae,VITAR Veterinae Lososový olej (1000 ml),Vitar Veterinae,Vitar Veterinae,50300003,8595011143997,499.0,Veterinae a zvířata,Veterinae a zvířata,medium,Neurčeno,Olej,medium,,zvířata,,,"form_inferred_needs_check, missing_need_states",,https://www.nasevitaminy.cz/vitar-veterinae-lososovy-olej-1000-ml,,https://www.nasevitaminy.cz/vitar-veterinae-lososovy-olej-1000-ml
separate_review,75,separate_veterinae,VITAR Veterinae Lososový olej (200 ml),Vitar Veterinae,Vitar Veterinae,50300001,8595011143959,199.0,Veterinae a zvířata,Veterinae a zvířata,medium,Nápoj,Nápoj,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-lososovy-olej-200-ml,,https://www.nasevitaminy.cz/vitar-veterinae-lososovy-olej-200-ml
separate_review,75,separate_veterinae,VITAR Veterinae Lososový olej (500 ml),Vitar Veterinae,Vitar Veterinae,50300002,8595011143973,299.0,Veterinae a zvířata,Veterinae a zvířata,medium,Neurčeno,Olej,medium,,zvířata,,,"form_inferred_needs_check, missing_need_states",,https://www.nasevitaminy.cz/vitar-veterinae-lososovy-olej-500-ml,,https://www.nasevitaminy.cz/vitar-veterinae-lososovy-olej-500-ml
separate_review,75,separate_veterinae,VITAR Veterinae Mineral Forte sypká směs 500 g,Vitar Veterinae,Vitar Veterinae,50301007,8595011125580,759.0,Veterinae a zvířata,Veterinae a zvířata,medium,Prášek / sypká směs,Prášek / sypká směs,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-mineral-forte-sypka-smes-500g,,https://www.nasevitaminy.cz/vitar-veterinae-mineral-forte-sypka-smes-500g
separate_review,75,separate_veterinae,VITAR Veterinae Mineral Forte sypká směs 80 g,Vitar Veterinae,Vitar Veterinae,50301006,8595011125566,169.0,Veterinae a zvířata,Veterinae a zvířata,medium,Prášek / sypká směs,Prášek / sypká směs,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-mineral-forte-sypka-smes-80g,,https://www.nasevitaminy.cz/vitar-veterinae-mineral-forte-sypka-smes-80g
separate_review,75,separate_veterinae,VITAR Veterinae Minerál Forte sypká směs 800 g,Vitar Veterinae,Vitar Veterinae,50301008,8595011125603,1239.0,Veterinae a zvířata,Veterinae a zvířata,medium,Prášek / sypká směs,Prášek / sypká směs,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-mineral-forte-sypka-smes-800g,,https://www.nasevitaminy.cz/vitar-veterinae-mineral-forte-sypka-smes-800g
separate_review,75,separate_veterinae,VITAR Veterinae Multivit Forte želé,Vitar Veterinae,Vitar Veterinae,50301009,8595011125627,179.0,Veterinae a zvířata,Veterinae a zvířata,medium,Neurčeno,Tablety,medium,,zvířata,,,"form_inferred_needs_check, missing_need_states",https://www.vitar.cz/vitar-veterinae-multivitamin-forte/,https://www.nasevitaminy.cz/vitar-veterinae-multivit-forte-zele-40ks,,https://www.nasevitaminy.cz/vitar-veterinae-multivit-forte-zele-40ks
separate_review,75,separate_veterinae,VITAR Veterinae Ostropestřec olej,Vitar Veterinae,Vitar Veterinae,00000027,,,Veterinae a zvířata,Veterinae a zvířata,high,Neurčeno,Olej,medium,,zvířata,,,"missing_ean, missing_price, form_inferred_needs_check",https://www.vitar.cz/vitar-veterinae-ostropestrec-olej/,,,https://www.vitar.cz/vitar-veterinae-ostropestrec-olej/
separate_review,75,separate_veterinae,VITAR Veterinae Ostropestřec olej (1000 ml),Vitar Veterinae,Vitar Veterinae,50300012,8595011144178,399.0,Veterinae a zvířata,Veterinae a zvířata,high,Neurčeno,Olej,medium,,zvířata,,,"form_inferred_needs_check, missing_need_states",,https://www.nasevitaminy.cz/vitar-veterinae-ostropestrec-olej-1000-ml,,https://www.nasevitaminy.cz/vitar-veterinae-ostropestrec-olej-1000-ml
separate_review,75,separate_veterinae,VITAR Veterinae Ostropestřec olej (200 ml),Vitar Veterinae,Vitar Veterinae,50300010,8595011144130,149.0,Veterinae a zvířata,Veterinae a zvířata,high,Nápoj,Nápoj,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-ostropestrec-olej-200-ml,,https://www.nasevitaminy.cz/vitar-veterinae-ostropestrec-olej-200-ml
separate_review,75,separate_veterinae,VITAR Veterinae Ostropestřec olej (500 ml),Vitar Veterinae,Vitar Veterinae,50300011,8595011144154,249.0,Veterinae a zvířata,Veterinae a zvířata,high,Neurčeno,Olej,medium,,zvířata,,,"form_inferred_needs_check, missing_need_states",,https://www.nasevitaminy.cz/vitar-veterinae-ostropestrec-olej-500-ml,,https://www.nasevitaminy.cz/vitar-veterinae-ostropestrec-olej-500-ml
separate_review,75,separate_veterinae,Vitar Veterinae ArtiVit Forte prášek,Vitar Veterinae,Vitar Veterinae,"45000003, 45000004, 45000005",,,Veterinae a zvířata,Veterinae a zvířata,high,Prášek / sypká směs,Prášek / sypká směs,high,,zvířata,,,"missing_ean, missing_price, missing_need_states",https://www.vitar.cz/vitar-veterinae-artivit-forte-prasek/,,,https://www.vitar.cz/vitar-veterinae-artivit-forte-prasek/
separate_review,75,separate_veterinae,Vitar Veterinae ArtiVit sirup,Vitar Veterinae,Vitar Veterinae,00000016,,,Veterinae a zvířata,Veterinae a zvířata,high,Sirup / elixír,Sirup / elixír,high,,zvířata,,,"missing_ean, missing_price, missing_need_states",https://www.vitar.cz/vitar-veterinae-artivit-sirup/,,,https://www.vitar.cz/vitar-veterinae-artivit-sirup/
separate_review,75,separate_veterinae,Vitar Veterinae DentON,Vitar Veterinae,Vitar Veterinae,00000014,,,Veterinae a zvířata,Veterinae a zvířata,high,Prášek / sypká směs,Prášek / sypká směs,high,,zvířata,,,"missing_ean, missing_price, missing_need_states",https://www.vitar.cz/vitar-veterinae-denton/,,,https://www.vitar.cz/vitar-veterinae-denton/
separate_review,75,separate_veterinae,Vitar Veterinae Mineral Forte,Vitar Veterinae,Vitar Veterinae,00000013,,,Veterinae a zvířata,Veterinae a zvířata,high,Prášek / sypká směs,Prášek / sypká směs,high,,zvířata,,,"missing_ean, missing_price, missing_need_states",https://www.vitar.cz/vitar-veterinae-mineral-forte/,,,https://www.vitar.cz/vitar-veterinae-mineral-forte/
